Order ID,Product,Quantity Ordered,Price Each,Purchase Address,country,sales,time,Year,Month,Day
193178,ThinkPad Laptop,1.0,999.99,"130 Pacific Ave, Vancouver",Canada,56239.437600000005,09:53:00,2019.0,April,Monday
193179,AA Batteries (4-pack),1.0,3.84,"146 Market St, Quebec City",Canada,215.9616,11:29:00,2019.0,April,Sunday
193180,34in Ultrawide Monitor,1.0,379.99,"140 Elm St, Toronto",Canada,21370.637600000002,17:50:00,2019.0,April,Wednesday
193181,USB-C Charging Cable,2.0,11.95,"127 Pine St, Vancouver",Canada,1344.136,07:27:00,2019.0,April,Wednesday
193182,Apple Airpods Headphones,1.0,150.0,"149 Oak St, Calgary",Canada,8436.0,11:24:00,2019.0,April,Tuesday
193183,Bose SoundSport Headphones,1.0,99.99,"123 Oak St, Winnipeg",Canada,5623.4376,00:58:00,2019.0,April,Wednesday
193184,Lightning Charging Cable,1.0,14.95,"128 Pacific Ave, Calgary",Canada,840.788,13:26:00,2019.0,April,Monday
193184,AAA Batteries (4-pack),2.0,2.99,"128 Oak St, Quebec City",Canada,336.31520000000006,13:26:00,2019.0,April,Monday
193185,AAA Batteries (4-pack),1.0,2.99,"109 Oak St, Winnipeg",Canada,168.15760000000003,20:53:00,2019.0,April,Wednesday
193186,Lightning Charging Cable,1.0,14.95,"115 Oak St, Vancouver",Canada,840.788,15:18:00,2019.0,April,Monday
193187,Macbook Pro Laptop,1.0,1700.0,"149 Maple St, Quebec City",Canada,95608.0,18:36:00,2019.0,April,Wednesday
193188,Bose SoundSport Headphones,1.0,99.99,"146 Broadway, Edmonton",Canada,5623.4376,20:47:00,2019.0,April,Sunday
193189,USB-C Charging Cable,1.0,11.95,"123 Pine St, Vancouver",Canada,672.068,09:10:00,2019.0,April,Friday
193190,USB-C Charging Cable,1.0,11.95,"121 Sunset Blvd, Calgary",Canada,672.068,08:55:00,2019.0,April,Thursday
193191,Apple Airpods Headphones,1.0,150.0,"134 Broadway, Hamilton",Canada,8436.0,08:48:00,2019.0,April,Wednesday
193192,Wired Headphones,1.0,11.99,"104 Main St, Quebec City",Canada,674.3176000000001,12:34:00,2019.0,April,Saturday
193193,Bose SoundSport Headphones,1.0,99.99,"120 Cedar Ave, Montreal",Canada,5623.4376,22:42:00,2019.0,April,Wednesday
193194,Lightning Charging Cable,1.0,14.95,"127 Cedar Ave, Quebec City",Canada,840.788,09:25:00,2019.0,April,Tuesday
193195,Google Phone,1.0,600.0,"133 Oak St, Calgary",Canada,33744.0,01:48:00,2019.0,April,Thursday
193195,USB-C Charging Cable,1.0,11.95,"124 Main St, Edmonton",Canada,672.068,01:48:00,2019.0,April,Thursday
193196,27in FHD Monitor,1.0,149.99,"106 Sunset Blvd, Vancouver",Canada,8435.437600000001,21:20:00,2019.0,April,Wednesday
193197,Wired Headphones,1.0,11.99,"127 Broadway, Montreal",Canada,674.3176000000001,13:44:00,2019.0,April,Sunday
193198,AAA Batteries (4-pack),1.0,2.99,"121 Cedar Ave, Vancouver",Canada,168.15760000000003,21:27:00,2019.0,April,Wednesday
193199,Lightning Charging Cable,1.0,14.95,"101 Market St, Calgary",Canada,840.788,14:48:00,2019.0,April,Thursday
193200,Lightning Charging Cable,1.0,14.95,"113 Main St, Toronto",Canada,840.788,22:32:00,2019.0,April,Saturday
193201,Wired Headphones,1.0,11.99,"102 Main St, Ottawa",Canada,674.3176000000001,11:50:00,2019.0,April,Monday
193202,AA Batteries (4-pack),2.0,3.84,"133 Maple St, Ottawa",Canada,431.9232,22:27:00,2019.0,April,Sunday
193203,USB-C Charging Cable,1.0,11.95,"130 Oak St, Vancouver",Canada,672.068,10:46:00,2019.0,April,Tuesday
193204,Wired Headphones,1.0,11.99,"141 Market St, Calgary",Canada,674.3176000000001,20:59:00,2019.0,April,Sunday
193205,USB-C Charging Cable,1.0,11.95,"134 Elm St, Ottawa",Canada,672.068,20:08:00,2019.0,April,Thursday
193206,USB-C Charging Cable,1.0,11.95,"127 Pacific Ave, Hamilton",Canada,672.068,16:14:00,2019.0,April,Monday
193207,Apple Airpods Headphones,1.0,150.0,"147 Sunset Blvd, Winnipeg",Canada,8436.0,14:09:00,2019.0,April,Thursday
193208,Google Phone,1.0,600.0,"144 Market St, Toronto",Canada,33744.0,23:28:00,2019.0,April,Friday
193209,34in Ultrawide Monitor,1.0,379.99,"140 Main St, Ottawa",Canada,21370.637600000002,08:00:00,2019.0,April,Tuesday
193210,20in Monitor,1.0,109.99,"143 Oak St, Calgary",Canada,6185.8376,22:20:00,2019.0,April,Sunday
193211,Macbook Pro Laptop,1.0,1700.0,"135 Broadway, Montreal",Canada,95608.0,20:51:00,2019.0,April,Monday
193212,Apple Airpods Headphones,1.0,150.0,"123 Main St, Hamilton",Canada,8436.0,18:29:00,2019.0,April,Tuesday
193213,AA Batteries (4-pack),1.0,3.84,"103 Maple St, Toronto",Canada,215.9616,23:12:00,2019.0,April,Tuesday
193214,Macbook Pro Laptop,1.0,1700.0,"103 Elm St, Calgary",Canada,95608.0,06:54:00,2019.0,April,Saturday
193215,27in FHD Monitor,1.0,149.99,"131 Market St, Toronto",Canada,8435.437600000001,11:35:00,2019.0,April,Saturday
193216,Lightning Charging Cable,1.0,14.95,"106 Pacific Ave, Montreal",Canada,840.788,13:35:00,2019.0,April,Friday
193217,Macbook Pro Laptop,1.0,1700.0,"113 Pacific Ave, Edmonton",Canada,95608.0,21:35:00,2019.0,April,Friday
193218,Google Phone,1.0,600.0,"146 Pacific Ave, Winnipeg",Canada,33744.0,18:20:00,2019.0,April,Sunday
193218,Bose SoundSport Headphones,1.0,99.99,"150 Maple St, Calgary",Canada,5623.4376,18:20:00,2019.0,April,Sunday
193219,AAA Batteries (4-pack),1.0,2.99,"126 Cedar Ave, Montreal",Canada,168.15760000000003,10:04:00,2019.0,April,Monday
193220,Apple Airpods Headphones,1.0,150.0,"132 Broadway, Toronto",Canada,8436.0,10:05:00,2019.0,April,Saturday
193221,AA Batteries (4-pack),2.0,3.84,"126 Main St, Winnipeg",Canada,431.9232,11:53:00,2019.0,April,Wednesday
193222,Wired Headphones,2.0,11.99,"132 Main St, Hamilton",Canada,1348.6352000000002,14:05:00,2019.0,April,Sunday
193223,Wired Headphones,1.0,11.99,"134 Sunset Blvd, Vancouver",Canada,674.3176000000001,13:31:00,2019.0,April,Saturday
193224,27in FHD Monitor,1.0,149.99,"145 Elm St, Vancouver",Canada,8435.437600000001,15:20:00,2019.0,April,Sunday
193225,Bose SoundSport Headphones,1.0,99.99,"142 Cedar Ave, Ottawa",Canada,5623.4376,20:08:00,2019.0,April,Sunday
193226,20in Monitor,1.0,109.99,"108 Broadway, Vancouver",Canada,6185.8376,20:57:00,2019.0,April,Saturday
193227,Flatscreen TV,1.0,300.0,"101 Main St, Vancouver",Canada,16872.0,14:05:00,2019.0,April,Monday
193228,AA Batteries (4-pack),1.0,3.84,"146 Pine St, Calgary",Canada,215.9616,19:02:00,2019.0,April,Monday
193229,34in Ultrawide Monitor,1.0,379.99,"142 Pacific Ave, Ottawa",Canada,21370.637600000002,17:06:00,2019.0,April,Tuesday
193230,Lightning Charging Cable,1.0,14.95,"150 Pacific Ave, Calgary",Canada,840.788,20:26:00,2019.0,April,Sunday
193231,Lightning Charging Cable,1.0,14.95,"114 Broadway, Toronto",Canada,840.788,17:54:00,2019.0,April,Saturday
193232,iPhone,1.0,700.0,"118 Main St, Calgary",Canada,39368.0,19:20:00,2019.0,April,Friday
193233,Bose SoundSport Headphones,1.0,99.99,"134 Cedar Ave, Ottawa",Canada,5623.4376,19:34:00,2019.0,April,Sunday
193234,ThinkPad Laptop,1.0,999.99,"136 Maple St, Montreal",Canada,56239.437600000005,18:57:00,2019.0,April,Monday
193235,Wired Headphones,1.0,11.99,"130 Cedar Ave, Quebec City",Canada,674.3176000000001,12:43:00,2019.0,April,Monday
193236,iPhone,1.0,700.0,"132 Elm St, Toronto",Canada,39368.0,11:03:00,2019.0,April,Saturday
193237,27in FHD Monitor,1.0,149.99,"134 Pacific Ave, Hamilton",Canada,8435.437600000001,18:36:00,2019.0,April,Wednesday
193238,Vareebadd Phone,1.0,400.0,"119 Maple St, Calgary",Canada,22496.0,18:40:00,2019.0,April,Monday
193239,Bose SoundSport Headphones,1.0,99.99,"103 Elm St, Montreal",Canada,5623.4376,18:20:00,2019.0,April,Thursday
193240,USB-C Charging Cable,1.0,11.95,"134 Elm St, Calgary",Canada,672.068,10:54:00,2019.0,April,Thursday
193241,34in Ultrawide Monitor,1.0,379.99,"115 Broadway, Toronto",Canada,21370.637600000002,11:46:00,2019.0,April,Sunday
193242,Apple Airpods Headphones,1.0,150.0,"122 Market St, Calgary",Canada,8436.0,18:05:00,2019.0,April,Saturday
193243,Vareebadd Phone,1.0,400.0,"147 Maple St, Winnipeg",Canada,22496.0,18:49:00,2019.0,April,Wednesday
193244,Wired Headphones,1.0,11.99,"124 Market St, Vancouver",Canada,674.3176000000001,12:38:00,2019.0,April,Monday
193245,iPhone,1.0,700.0,"144 Pacific Ave, Vancouver",Canada,39368.0,18:21:00,2019.0,April,Friday
193246,AAA Batteries (4-pack),1.0,2.99,"103 Cedar Ave, Winnipeg",Canada,168.15760000000003,23:57:00,2019.0,April,Monday
193247,Lightning Charging Cable,1.0,14.95,"108 Pine St, Calgary",Canada,840.788,13:55:00,2019.0,April,Sunday
193248,Google Phone,1.0,600.0,"115 Cedar Ave, Edmonton",Canada,33744.0,10:03:00,2019.0,April,Sunday
193249,Bose SoundSport Headphones,1.0,99.99,"117 Maple St, Edmonton",Canada,5623.4376,01:15:00,2019.0,April,Wednesday
193250,Wired Headphones,1.0,11.99,"103 Elm St, Calgary",Canada,674.3176000000001,18:07:00,2019.0,April,Tuesday
193251,27in FHD Monitor,1.0,149.99,"138 Broadway, Hamilton",Canada,8435.437600000001,07:47:00,2019.0,April,Friday
193252,AA Batteries (4-pack),1.0,3.84,"106 Market St, Hamilton",Canada,215.9616,10:26:00,2019.0,April,Monday
193253,Lightning Charging Cable,1.0,14.95,"117 Maple St, Ottawa",Canada,840.788,14:34:00,2019.0,April,Sunday
193254,Lightning Charging Cable,1.0,14.95,"107 Elm St, Edmonton",Canada,840.788,19:15:00,2019.0,April,Saturday
193255,USB-C Charging Cable,1.0,11.95,"109 Broadway, Ottawa",Canada,672.068,17:08:00,2019.0,April,Saturday
193256,Flatscreen TV,1.0,300.0,"129 Oak St, Quebec City",Canada,16872.0,18:12:00,2019.0,April,Saturday
193257,Bose SoundSport Headphones,1.0,99.99,"139 Pine St, Toronto",Canada,5623.4376,19:49:00,2019.0,April,Friday
193258,Bose SoundSport Headphones,1.0,99.99,"116 Cedar Ave, Quebec City",Canada,5623.4376,20:05:00,2019.0,April,Monday
193259,Apple Airpods Headphones,1.0,150.0,"130 Broadway, Quebec City",Canada,8436.0,11:27:00,2019.0,April,Wednesday
193260,Google Phone,1.0,600.0,"132 Elm St, Toronto",Canada,33744.0,16:37:00,2019.0,April,Monday
193261,iPhone,1.0,700.0,"137 Sunset Blvd, Toronto",Canada,39368.0,19:41:00,2019.0,April,Saturday
193261,Wired Headphones,1.0,11.99,"102 Pine St, Quebec City",Canada,674.3176000000001,19:41:00,2019.0,April,Saturday
193262,USB-C Charging Cable,1.0,11.95,"114 Cedar Ave, Calgary",Canada,672.068,14:39:00,2019.0,April,Tuesday
193263,ThinkPad Laptop,1.0,999.99,"124 Oak St, Montreal",Canada,56239.437600000005,12:01:00,2019.0,April,Saturday
193264,Wired Headphones,1.0,11.99,"133 Broadway, Quebec City",Canada,674.3176000000001,17:15:00,2019.0,April,Wednesday
193265,27in 4K Gaming Monitor,1.0,389.99,"113 Main St, Vancouver",Canada,21933.0376,20:32:00,2019.0,April,Friday
193266,Bose SoundSport Headphones,1.0,99.99,"106 Market St, Montreal",Canada,5623.4376,08:14:00,2019.0,April,Tuesday
193267,AA Batteries (4-pack),2.0,3.84,"107 Market St, Edmonton",Canada,431.9232,08:37:00,2019.0,April,Wednesday
193268,27in FHD Monitor,1.0,149.99,"132 Oak St, Calgary",Canada,8435.437600000001,08:51:00,2019.0,April,Saturday
193269,Vareebadd Phone,1.0,400.0,"130 Sunset Blvd, Toronto",Canada,22496.0,18:48:00,2019.0,April,Monday
193270,AA Batteries (4-pack),3.0,3.84,"137 Market St, Ottawa",Canada,647.8848,19:45:00,2019.0,April,Monday
193271,AAA Batteries (4-pack),2.0,2.99,"107 Cedar Ave, Montreal",Canada,336.31520000000006,23:00:00,2019.0,April,Monday
193272,AAA Batteries (4-pack),2.0,2.99,"117 Elm St, Edmonton",Canada,336.31520000000006,18:56:00,2019.0,April,Friday
193273,AAA Batteries (4-pack),2.0,2.99,"130 Cedar Ave, Quebec City",Canada,336.31520000000006,17:43:00,2019.0,April,Friday
193274,AA Batteries (4-pack),2.0,3.84,"134 Cedar Ave, Ottawa",Canada,431.9232,14:08:00,2019.0,April,Monday
193275,Lightning Charging Cable,1.0,14.95,"130 Elm St, Toronto",Canada,840.788,10:59:00,2019.0,April,Monday
193276,USB-C Charging Cable,1.0,11.95,"116 Main St, Hamilton",Canada,672.068,20:24:00,2019.0,April,Thursday
193276,Bose SoundSport Headphones,1.0,99.99,"112 Main St, Vancouver",Canada,5623.4376,20:24:00,2019.0,April,Thursday
193277,Macbook Pro Laptop,1.0,1700.0,"114 Cedar Ave, Ottawa",Canada,95608.0,14:13:00,2019.0,April,Tuesday
193278,Wired Headphones,1.0,11.99,"131 Oak St, Winnipeg",Canada,674.3176000000001,16:08:00,2019.0,April,Friday
193279,Lightning Charging Cable,1.0,14.95,"119 Elm St, Hamilton",Canada,840.788,10:52:00,2019.0,April,Monday
193280,Apple Airpods Headphones,1.0,150.0,"121 Cedar Ave, Edmonton",Canada,8436.0,18:47:00,2019.0,April,Tuesday
193281,34in Ultrawide Monitor,1.0,379.99,"100 Broadway, Edmonton",Canada,21370.637600000002,14:49:00,2019.0,April,Monday
193282,iPhone,1.0,700.0,"137 Sunset Blvd, Quebec City",Canada,39368.0,08:15:00,2019.0,April,Sunday
193283,AAA Batteries (4-pack),1.0,2.99,"116 Pacific Ave, Vancouver",Canada,168.15760000000003,09:40:00,2019.0,April,Saturday
193284,27in FHD Monitor,1.0,149.99,"146 Pine St, Winnipeg",Canada,8435.437600000001,13:35:00,2019.0,April,Tuesday
193285,Wired Headphones,1.0,11.99,"115 Broadway, Ottawa",Canada,674.3176000000001,09:15:00,2019.0,April,Tuesday
193286,Lightning Charging Cable,1.0,14.95,"145 Market St, Hamilton",Canada,840.788,10:48:00,2019.0,April,Tuesday
193287,AAA Batteries (4-pack),2.0,2.99,"109 Pacific Ave, Calgary",Canada,336.31520000000006,09:29:00,2019.0,April,Thursday
193288,USB-C Charging Cable,1.0,11.95,"100 Main St, Edmonton",Canada,672.068,07:29:00,2019.0,April,Saturday
193289,Apple Airpods Headphones,1.0,150.0,"101 Sunset Blvd, Toronto",Canada,8436.0,15:50:00,2019.0,April,Monday
193290,Lightning Charging Cable,1.0,14.95,"102 Pine St, Hamilton",Canada,840.788,21:36:00,2019.0,April,Sunday
193291,AA Batteries (4-pack),1.0,3.84,"141 Maple St, Winnipeg",Canada,215.9616,14:46:00,2019.0,April,Sunday
193292,AAA Batteries (4-pack),1.0,2.99,"104 Pine St, Vancouver",Canada,168.15760000000003,13:44:00,2019.0,April,Tuesday
193293,Apple Airpods Headphones,1.0,150.0,"148 Elm St, Winnipeg",Canada,8436.0,19:18:00,2019.0,April,Wednesday
193294,AAA Batteries (4-pack),1.0,2.99,"125 Pacific Ave, Hamilton",Canada,168.15760000000003,14:10:00,2019.0,April,Monday
193295,Bose SoundSport Headphones,1.0,99.99,"102 Pine St, Hamilton",Canada,5623.4376,08:06:00,2019.0,April,Friday
193296,USB-C Charging Cable,1.0,11.95,"114 Oak St, Edmonton",Canada,672.068,12:06:00,2019.0,April,Thursday
193297,Wired Headphones,1.0,11.99,"104 Pine St, Edmonton",Canada,674.3176000000001,21:25:00,2019.0,April,Tuesday
193298,Lightning Charging Cable,2.0,14.95,"135 Market St, Hamilton",Canada,1681.576,22:31:00,2019.0,April,Sunday
193299,ThinkPad Laptop,1.0,999.99,"147 Sunset Blvd, Toronto",Canada,56239.437600000005,12:08:00,2019.0,April,Wednesday
193300,Apple Airpods Headphones,1.0,150.0,"150 Market St, Calgary",Canada,8436.0,10:37:00,2019.0,April,Saturday
193301,AA Batteries (4-pack),1.0,3.84,"133 Pacific Ave, Vancouver",Canada,215.9616,16:27:00,2019.0,April,Wednesday
193302,USB-C Charging Cable,1.0,11.95,"102 Oak St, Hamilton",Canada,672.068,09:46:00,2019.0,April,Tuesday
193303,AAA Batteries (4-pack),2.0,2.99,"108 Broadway, Vancouver",Canada,336.31520000000006,20:47:00,2019.0,April,Sunday
193304,AAA Batteries (4-pack),1.0,2.99,"114 Market St, Ottawa",Canada,168.15760000000003,07:10:00,2019.0,April,Sunday
193305,Lightning Charging Cable,1.0,14.95,"102 Pine St, Quebec City",Canada,840.788,11:27:00,2019.0,April,Tuesday
193306,27in 4K Gaming Monitor,1.0,389.99,"108 Pacific Ave, Montreal",Canada,21933.0376,11:43:00,2019.0,April,Tuesday
193307,Google Phone,1.0,600.0,"145 Maple St, Edmonton",Canada,33744.0,22:36:00,2019.0,April,Tuesday
193308,27in 4K Gaming Monitor,1.0,389.99,"145 Pacific Ave, Toronto",Canada,21933.0376,04:35:00,2019.0,April,Wednesday
193309,iPhone,1.0,700.0,"113 Maple St, Toronto",Canada,39368.0,23:16:00,2019.0,April,Friday
193310,USB-C Charging Cable,2.0,11.95,"132 Cedar Ave, Edmonton",Canada,1344.136,10:15:00,2019.0,April,Friday
193311,USB-C Charging Cable,1.0,11.95,"104 Market St, Edmonton",Canada,672.068,12:34:00,2019.0,April,Friday
193312,AA Batteries (4-pack),1.0,3.84,"122 Broadway, Calgary",Canada,215.9616,19:46:00,2019.0,April,Saturday
193313,AA Batteries (4-pack),1.0,3.84,"112 Main St, Ottawa",Canada,215.9616,15:46:00,2019.0,April,Tuesday
193314,Apple Airpods Headphones,1.0,150.0,"113 Cedar Ave, Quebec City",Canada,8436.0,11:29:00,2019.0,April,Tuesday
193315,34in Ultrawide Monitor,1.0,379.99,"140 Pacific Ave, Montreal",Canada,21370.637600000002,18:22:00,2019.0,April,Monday
193316,Bose SoundSport Headphones,1.0,99.99,"106 Broadway, Calgary",Canada,5623.4376,08:51:00,2019.0,April,Tuesday
193317,27in FHD Monitor,1.0,149.99,"133 Cedar Ave, Quebec City",Canada,8435.437600000001,10:16:00,2019.0,April,Sunday
193318,Lightning Charging Cable,1.0,14.95,"115 Elm St, Vancouver",Canada,840.788,07:41:00,2019.0,April,Tuesday
193319,AA Batteries (4-pack),1.0,3.84,"114 Broadway, Calgary",Canada,215.9616,22:30:00,2019.0,April,Sunday
193320,AAA Batteries (4-pack),1.0,2.99,"138 Cedar Ave, Montreal",Canada,168.15760000000003,10:43:00,2019.0,April,Saturday
193321,AAA Batteries (4-pack),1.0,2.99,"133 Maple St, Toronto",Canada,168.15760000000003,16:32:00,2019.0,April,Tuesday
193322,34in Ultrawide Monitor,1.0,379.99,"127 Elm St, Toronto",Canada,21370.637600000002,13:45:00,2019.0,April,Sunday
193323,Apple Airpods Headphones,1.0,150.0,"107 Maple St, Edmonton",Canada,8436.0,17:20:00,2019.0,April,Monday
193324,Apple Airpods Headphones,1.0,150.0,"140 Elm St, Quebec City",Canada,8436.0,08:43:00,2019.0,April,Thursday
193324,AAA Batteries (4-pack),1.0,2.99,"107 Pine St, Hamilton",Canada,168.15760000000003,08:43:00,2019.0,April,Thursday
193325,Bose SoundSport Headphones,1.0,99.99,"106 Oak St, Montreal",Canada,5623.4376,11:21:00,2019.0,April,Tuesday
193326,Lightning Charging Cable,1.0,14.95,"107 Cedar Ave, Montreal",Canada,840.788,18:51:00,2019.0,April,Wednesday
193327,Apple Airpods Headphones,1.0,150.0,"106 Main St, Hamilton",Canada,8436.0,12:43:00,2019.0,April,Sunday
193328,ThinkPad Laptop,1.0,999.99,"125 Oak St, Winnipeg",Canada,56239.437600000005,19:59:00,2019.0,April,Tuesday
193329,Bose SoundSport Headphones,1.0,99.99,"148 Sunset Blvd, Quebec City",Canada,5623.4376,12:23:00,2019.0,April,Tuesday
193330,Flatscreen TV,1.0,300.0,"136 Oak St, Winnipeg",Canada,16872.0,13:19:00,2019.0,April,Monday
193331,AAA Batteries (4-pack),4.0,2.99,"144 Pine St, Vancouver",Canada,672.6304000000001,11:53:00,2019.0,April,Thursday
193332,Apple Airpods Headphones,1.0,150.0,"106 Elm St, Ottawa",Canada,8436.0,10:50:00,2019.0,April,Monday
193333,AAA Batteries (4-pack),2.0,2.99,"149 Sunset Blvd, Toronto",Canada,336.31520000000006,17:14:00,2019.0,April,Wednesday
193335,AA Batteries (4-pack),1.0,3.84,"121 Oak St, Hamilton",Canada,215.9616,08:32:00,2019.0,April,Saturday
193336,USB-C Charging Cable,1.0,11.95,"104 Broadway, Montreal",Canada,672.068,21:58:00,2019.0,April,Tuesday
193337,USB-C Charging Cable,2.0,11.95,"145 Pacific Ave, Montreal",Canada,1344.136,15:15:00,2019.0,April,Saturday
193338,Apple Airpods Headphones,1.0,150.0,"111 Cedar Ave, Toronto",Canada,8436.0,14:26:00,2019.0,April,Tuesday
193339,Vareebadd Phone,1.0,400.0,"142 Market St, Quebec City",Canada,22496.0,17:37:00,2019.0,April,Monday
193340,USB-C Charging Cable,1.0,11.95,"130 Maple St, Winnipeg",Canada,672.068,12:57:00,2019.0,April,Thursday
193341,Apple Airpods Headphones,1.0,150.0,"132 Pine St, Winnipeg",Canada,8436.0,14:21:00,2019.0,April,Sunday
193342,AA Batteries (4-pack),2.0,3.84,"113 Market St, Hamilton",Canada,431.9232,22:57:00,2019.0,April,Tuesday
193343,Bose SoundSport Headphones,1.0,99.99,"142 Main St, Vancouver",Canada,5623.4376,12:46:00,2019.0,April,Saturday
193344,AA Batteries (4-pack),2.0,3.84,"114 Oak St, Toronto",Canada,431.9232,21:28:00,2019.0,April,Thursday
193345,Bose SoundSport Headphones,1.0,99.99,"112 Oak St, Montreal",Canada,5623.4376,21:11:00,2019.0,April,Saturday
193346,AA Batteries (4-pack),3.0,3.84,"111 Market St, Winnipeg",Canada,647.8848,09:44:00,2019.0,April,Friday
193347,27in FHD Monitor,1.0,149.99,"131 Maple St, Edmonton",Canada,8435.437600000001,19:57:00,2019.0,April,Tuesday
193348,Wired Headphones,1.0,11.99,"134 Broadway, Calgary",Canada,674.3176000000001,19:29:00,2019.0,April,Wednesday
193349,USB-C Charging Cable,1.0,11.95,"146 Broadway, Hamilton",Canada,672.068,09:12:00,2019.0,April,Sunday
193349,Vareebadd Phone,1.0,400.0,"112 Sunset Blvd, Calgary",Canada,22496.0,09:12:00,2019.0,April,Sunday
193350,AA Batteries (4-pack),2.0,3.84,"115 Cedar Ave, Calgary",Canada,431.9232,21:39:00,2019.0,April,Thursday
193351,Lightning Charging Cable,1.0,14.95,"142 Broadway, Toronto",Canada,840.788,01:33:00,2019.0,April,Tuesday
193352,27in 4K Gaming Monitor,1.0,389.99,"121 Cedar Ave, Ottawa",Canada,21933.0376,19:34:00,2019.0,April,Thursday
193353,27in 4K Gaming Monitor,1.0,389.99,"100 Elm St, Hamilton",Canada,21933.0376,18:16:00,2019.0,April,Thursday
193354,AAA Batteries (4-pack),1.0,2.99,"121 Market St, Edmonton",Canada,168.15760000000003,17:09:00,2019.0,April,Monday
193355,Lightning Charging Cable,1.0,14.95,"121 Elm St, Calgary",Canada,840.788,22:55:00,2019.0,April,Monday
193356,iPhone,1.0,700.0,"112 Elm St, Hamilton",Canada,39368.0,09:23:00,2019.0,April,Wednesday
193357,USB-C Charging Cable,1.0,11.95,"148 Sunset Blvd, Ottawa",Canada,672.068,12:53:00,2019.0,April,Monday
193358,AA Batteries (4-pack),1.0,3.84,"120 Elm St, Ottawa",Canada,215.9616,01:19:00,2019.0,April,Friday
193359,USB-C Charging Cable,1.0,11.95,"124 Cedar Ave, Edmonton",Canada,672.068,14:35:00,2019.0,April,Monday
193360,Vareebadd Phone,1.0,400.0,"128 Market St, Ottawa",Canada,22496.0,13:09:00,2019.0,April,Friday
193360,AA Batteries (4-pack),2.0,3.84,"131 Elm St, Vancouver",Canada,431.9232,13:09:00,2019.0,April,Friday
193361,Wired Headphones,1.0,11.99,"148 Main St, Montreal",Canada,674.3176000000001,13:41:00,2019.0,April,Thursday
193362,USB-C Charging Cable,1.0,11.95,"105 Broadway, Hamilton",Canada,672.068,14:39:00,2019.0,April,Tuesday
193363,Wired Headphones,1.0,11.99,"100 Oak St, Ottawa",Canada,674.3176000000001,13:15:00,2019.0,April,Wednesday
193364,Wired Headphones,1.0,11.99,"132 Maple St, Vancouver",Canada,674.3176000000001,10:41:00,2019.0,April,Sunday
193365,Lightning Charging Cable,1.0,14.95,"144 Sunset Blvd, Edmonton",Canada,840.788,22:59:00,2019.0,April,Thursday
193366,Macbook Pro Laptop,1.0,1700.0,"115 Oak St, Vancouver",Canada,95608.0,14:51:00,2019.0,April,Monday
193367,AA Batteries (4-pack),1.0,3.84,"150 Oak St, Edmonton",Canada,215.9616,20:33:00,2019.0,April,Tuesday
193368,Lightning Charging Cable,1.0,14.95,"103 Pine St, Calgary",Canada,840.788,22:42:00,2019.0,April,Thursday
193369,AAA Batteries (4-pack),1.0,2.99,"150 Broadway, Edmonton",Canada,168.15760000000003,21:26:00,2019.0,April,Wednesday
193370,Wired Headphones,1.0,11.99,"104 Maple St, Hamilton",Canada,674.3176000000001,02:46:00,2019.0,April,Friday
193371,AA Batteries (4-pack),1.0,3.84,"109 Sunset Blvd, Hamilton",Canada,215.9616,10:58:00,2019.0,April,Wednesday
193372,iPhone,1.0,700.0,"126 Maple St, Ottawa",Canada,39368.0,12:13:00,2019.0,April,Tuesday
193373,Macbook Pro Laptop,1.0,1700.0,"110 Market St, Vancouver",Canada,95608.0,23:57:00,2019.0,April,Monday
193374,iPhone,1.0,700.0,"116 Broadway, Winnipeg",Canada,39368.0,18:26:00,2019.0,April,Sunday
193375,34in Ultrawide Monitor,1.0,379.99,"109 Pine St, Ottawa",Canada,21370.637600000002,22:57:00,2019.0,April,Tuesday
193376,Bose SoundSport Headphones,1.0,99.99,"107 Main St, Winnipeg",Canada,5623.4376,22:28:00,2019.0,April,Saturday
193377,AAA Batteries (4-pack),2.0,2.99,"116 Pacific Ave, Calgary",Canada,336.31520000000006,17:16:00,2019.0,April,Wednesday
193378,Wired Headphones,1.0,11.99,"119 Sunset Blvd, Toronto",Canada,674.3176000000001,16:36:00,2019.0,April,Tuesday
193379,Vareebadd Phone,1.0,400.0,"142 Market St, Calgary",Canada,22496.0,11:48:00,2019.0,April,Monday
193379,USB-C Charging Cable,1.0,11.95,"117 Elm St, Edmonton",Canada,672.068,11:48:00,2019.0,April,Monday
193380,Macbook Pro Laptop,1.0,1700.0,"135 Elm St, Calgary",Canada,95608.0,15:29:00,2019.0,April,Tuesday
193381,Bose SoundSport Headphones,1.0,99.99,"149 Elm St, Quebec City",Canada,5623.4376,03:16:00,2019.0,April,Thursday
193382,AA Batteries (4-pack),1.0,3.84,"139 Main St, Montreal",Canada,215.9616,21:03:00,2019.0,April,Monday
193383,Apple Airpods Headphones,1.0,150.0,"126 Sunset Blvd, Montreal",Canada,8436.0,15:08:00,2019.0,April,Monday
193384,Vareebadd Phone,1.0,400.0,"135 Elm St, Toronto",Canada,22496.0,10:57:00,2019.0,April,Thursday
193384,USB-C Charging Cable,1.0,11.95,"107 Cedar Ave, Quebec City",Canada,672.068,10:57:00,2019.0,April,Thursday
193385,20in Monitor,1.0,109.99,"128 Maple St, Montreal",Canada,6185.8376,08:55:00,2019.0,April,Thursday
